image_id	upstream_split	label_file	num_person	num_helmet	num_vest
ppe_0696_jpg.rf.dd87801a0ea9b932fc340b7dcad14170	train	labels/rf100_v2_000464.txt	22	17	0
ppe_0697_jpg.rf.2568e140c58d9e3ff1b22fd6b6cbb76b	train	labels/rf100_v2_000465.txt	6	5	0
ppe_0698_jpg.rf.f27e5b8331968eeeea06c3ad11ddf39a	train	labels/rf100_v2_000466.txt	2	2	1
ppe_0699_jpg.rf.ab3af0f495bfdef3b277cc5ec7d74b9d	train	labels/rf100_v2_000467.txt	1	1	0
ppe_0700_jpg.rf.ad7e23077ad9c2fa266c56817ed8dcc4	train	labels/rf100_v2_000468.txt	1	1	0
ppe_0702_jpg.rf.c626c9e8814eb1e20ff5dd205159368d	train	labels/rf100_v2_000469.txt	1	1	1
ppe_0703_jpg.rf.62cf6c819d7925e2100b41c6ecd887f6	train	labels/rf100_v2_000470.txt	2	2	2
ppe_0704_jpg.rf.479657bd493c12d236aaffdf0e0a0f9a	train	labels/rf100_v2_000471.txt	1	1	0
ppe_0705_jpg.rf.e4f85f01645e7738fbcd05d2e021a704	train	labels/rf100_v2_000472.txt	2	2	2
ppe_0706_jpg.rf.ca68a46acc52c0f5e45d8dccfa7223c6	train	labels/rf100_v2_000473.txt	4	4	0
ppe_0707_jpg.rf.072735da038cf2f4a3c85006741ea82c	train	labels/rf100_v2_000474.txt	2	2	1
ppe_0708_jpg.rf.90998ff430983592673c57121aa11545	train	labels/rf100_v2_000475.txt	2	2	2
ppe_0709_jpg.rf.b66770b2400d57c7884fe0b589f5187c	train	labels/rf100_v2_000476.txt	2	2	2
ppe_0710_jpg.rf.b2844993ca4bcb80d2ee92a0ff07d948	train	labels/rf100_v2_000477.txt	8	8	8
ppe_0712_jpg.rf.6fa34dca709df5621577ba710d5a1780	train	labels/rf100_v2_000478.txt	2	2	0
ppe_0715_jpg.rf.6d914b19c4bec95b3166a8025d28b963	train	labels/rf100_v2_000479.txt	3	3	3
ppe_0716_jpg.rf.606ecb109c77d53c541810075e0287bc	train	labels/rf100_v2_000480.txt	2	2	0
ppe_0717_jpg.rf.48ed946481857a1eb68ad6f375480596	train	labels/rf100_v2_000481.txt	2	2	0
ppe_0721_jpg.rf.451e5584ec09ff65dc11515b987c8e42	train	labels/rf100_v2_000482.txt	2	2	1
ppe_0722_jpg.rf.f55b931ef87eb5d735bea819d62c14d9	train	labels/rf100_v2_000483.txt	2	2	1
ppe_0723_jpg.rf.fa2679f2d5c55b91cc9c10758a3c2ba4	train	labels/rf100_v2_000484.txt	2	2	2
ppe_0724_jpg.rf.ab8491fef1a8294d7596bcba0daf8e5e	train	labels/rf100_v2_000485.txt	2	2	1
ppe_0725_jpg.rf.d16692d6dd212415cef735a97c7802f3	train	labels/rf100_v2_000486.txt	2	2	0
ppe_0726_jpg.rf.98e71b5b9a19d51d52fce219a83d61f2	train	labels/rf100_v2_000487.txt	7	7	7
ppe_0727_jpg.rf.294040375b64666cbba05908b4118abf	train	labels/rf100_v2_000488.txt	4	5	3
ppe_0728_jpg.rf.349aa03c30a242aac186997ee8327daf	train	labels/rf100_v2_000489.txt	1	1	1
ppe_0729_jpg.rf.6d3730e76368b9974cfe29ab724bb3f0	train	labels/rf100_v2_000490.txt	4	2	0
ppe_0730_jpg.rf.e4f1144fc40abc641224aa3c5246e142	train	labels/rf100_v2_000491.txt	2	2	1
ppe_0732_jpg.rf.fe24a0c60a0f09586b951188660ac054	train	labels/rf100_v2_000492.txt	3	3	3
ppe_0733_jpg.rf.8041394aeb10dbbea23d384aedc82fc9	train	labels/rf100_v2_000493.txt	7	6	0
ppe_0734_jpg.rf.dda40ebfce55dd74f6408f5579d83720	train	labels/rf100_v2_000494.txt	2	2	2
ppe_0735_jpg.rf.d885e2833c699f0f3d7b25e966842f90	train	labels/rf100_v2_000495.txt	5	3	1
ppe_0737_jpg.rf.4d8a0351655bbe24965c6be22dbc9f1b	train	labels/rf100_v2_000496.txt	1	1	0
ppe_0738_jpg.rf.a52d605fddb2634c9543822466936306	train	labels/rf100_v2_000497.txt	1	1	1
ppe_0739_jpg.rf.7c4d50440ba172d4bd47642374e99f8d	train	labels/rf100_v2_000498.txt	6	6	3
ppe_0740_jpg.rf.b4d38a30388e92ace11570c552d0fb70	train	labels/rf100_v2_000499.txt	2	2	1
ppe_0741_jpg.rf.ce0e641d169c6c44c7ff191541548c06	train	labels/rf100_v2_000500.txt	2	1	0
ppe_0742_jpg.rf.99ef269d411a3df5a92585e44d0038cc	train	labels/rf100_v2_000501.txt	3	2	0
ppe_0743_jpg.rf.3e73a8838ef084044e265521e84f8c79	train	labels/rf100_v2_000502.txt	3	3	1
ppe_0746_jpg.rf.3b09ee836a913e02bcb221fcf83fc4bf	train	labels/rf100_v2_000503.txt	5	2	0
ppe_0747_jpg.rf.a8c754c30daf5e994abb62d501cc7912	train	labels/rf100_v2_000504.txt	3	1	0
ppe_0748_jpg.rf.7c50365f65e8fbdd0eefb7812b1d5372	train	labels/rf100_v2_000505.txt	2	2	1
ppe_0749_jpg.rf.1c10f43b31b26864fd09d2a19ae6143e	train	labels/rf100_v2_000506.txt	2	2	0
ppe_0750_jpg.rf.2d0fcf3a4b9bffaea37d32841f6aa3fd	train	labels/rf100_v2_000507.txt	4	4	2
ppe_0751_jpg.rf.c957341a998b1b418360e7a4cf7d630b	train	labels/rf100_v2_000508.txt	9	7	8
ppe_0752_jpg.rf.0883f80d05357dad67681f4de2943fa5	train	labels/rf100_v2_000509.txt	2	2	0
ppe_0753_jpg.rf.5c21b041b36421051b3d121487ea62fd	train	labels/rf100_v2_000510.txt	3	3	2
ppe_0754_jpg.rf.9f49dddeb8c946f6c998f7e20ac2a4e0	train	labels/rf100_v2_000511.txt	4	4	0
ppe_0756_jpg.rf.62526e9d72e7d30ee57b0f3dc2d282a7	train	labels/rf100_v2_000512.txt	2	2	2
ppe_0757_jpg.rf.3a03296256179d2cdbd8da3b6ffe568f	train	labels/rf100_v2_000513.txt	2	2	0
ppe_0758_jpg.rf.ecad47b88564dee1dd212d23dad51e67	train	labels/rf100_v2_000514.txt	4	4	0
ppe_0759_jpg.rf.d626dba66e42659abf554f123f2f9ab9	train	labels/rf100_v2_000515.txt	7	10	0
ppe_0760_jpg.rf.ba35b9be01b1d968d61bee7c8489dafa	train	labels/rf100_v2_000516.txt	4	1	0
ppe_0761_jpg.rf.c6d00e4135037e26ec4781f0c3b51d91	train	labels/rf100_v2_000517.txt	4	2	0
ppe_0762_jpg.rf.5ddc4e49946483d5fe35395e3314588e	train	labels/rf100_v2_000518.txt	2	2	0
ppe_0765_jpg.rf.887aff0e35e20a35f788831c9a305bea	train	labels/rf100_v2_000519.txt	2	2	2
ppe_0766_jpg.rf.bb0e1a1a7888dca5fba583e0454aa998	train	labels/rf100_v2_000520.txt	3	3	3
ppe_0767_jpg.rf.c9cf92d75d5dca13a46445d05f0c7446	train	labels/rf100_v2_000521.txt	5	6	3
ppe_0770_jpg.rf.6b99d0c9b2923e7b609cc0dd0dec9670	train	labels/rf100_v2_000522.txt	5	4	1
ppe_0771_jpg.rf.98a946e226b22caf299cb67b43c2b1e8	train	labels/rf100_v2_000523.txt	5	5	0
ppe_0772_jpg.rf.0e47baea51dcc992c8ee9419ee9909cf	train	labels/rf100_v2_000524.txt	2	2	2
ppe_0773_jpg.rf.54c035665a21d331ec31ac28936a1d00	train	labels/rf100_v2_000525.txt	2	1	0
ppe_0774_jpg.rf.efbb3fe0a6dda179518cbef866989d67	train	labels/rf100_v2_000526.txt	2	2	2
ppe_0775_jpg.rf.0c3648944d987fb0326efac9ff8e9c36	train	labels/rf100_v2_000527.txt	2	2	0
ppe_0776_jpg.rf.550710272c3559abd1dc240a8c6bdbd2	train	labels/rf100_v2_000528.txt	4	4	4
ppe_0777_jpg.rf.8ce3dcb69c93f4a36ff10153b777099d	train	labels/rf100_v2_000529.txt	5	5	5
ppe_0778_jpg.rf.72936a4409440e56e2ebad856ab73dab	train	labels/rf100_v2_000530.txt	2	2	2
ppe_0782_jpg.rf.543a04ad55f175dcc6c9dc8dc9b370f5	train	labels/rf100_v2_000531.txt	5	6	0
ppe_0786_jpg.rf.15940ce2d9469764379344e094b0c918	train	labels/rf100_v2_000532.txt	3	2	3
ppe_0787_jpg.rf.03f6b82816597cba8b104c35e678d110	train	labels/rf100_v2_000533.txt	1	1	0
ppe_0788_jpg.rf.32d5d7b00ebedf2449c69370c7a531d8	train	labels/rf100_v2_000534.txt	1	1	1
ppe_0789_jpg.rf.e97dc1ce88460d30eae960afdbc34a34	train	labels/rf100_v2_000535.txt	3	3	0
ppe_0790_jpg.rf.0938253dbeb230f9d5de3483993e0d67	train	labels/rf100_v2_000536.txt	1	1	0
ppe_0793_jpg.rf.fd26971af80ebf7137acd04f1df7e8a4	train	labels/rf100_v2_000537.txt	2	2	0
ppe_0794_jpg.rf.96d385b5c83527591207f74002126826	train	labels/rf100_v2_000538.txt	1	1	1
ppe_0795_jpg.rf.dcdec98d1fd500820473a5077ce685c4	train	labels/rf100_v2_000539.txt	2	2	0
ppe_0797_jpg.rf.2fcb6a66108d4e5057491d997d5de9f7	train	labels/rf100_v2_000540.txt	5	4	0
ppe_0798_jpg.rf.972eeebfd84caf1f8f508295088efed3	train	labels/rf100_v2_000541.txt	2	2	2
ppe_0799_jpg.rf.8a150e6292b602dca288aca20e3bffdc	train	labels/rf100_v2_000542.txt	1	1	0
ppe_0800_jpg.rf.26cee9fd3a56404bef32d9e75b800371	train	labels/rf100_v2_000543.txt	1	1	1
ppe_0802_jpg.rf.9b1516945d4bbaa579d0f81db3b86dde	train	labels/rf100_v2_000544.txt	1	1	1
ppe_0804_jpg.rf.55593f0a1e37e6c129d0e2ebfe160514	train	labels/rf100_v2_000545.txt	9	9	0
ppe_0806_jpg.rf.4bdd49262f10f512ab311dd766ed6c5d	train	labels/rf100_v2_000546.txt	1	1	0
ppe_0807_jpg.rf.e4ed220892f5e667956369ec4403b5ee	train	labels/rf100_v2_000547.txt	2	2	2
ppe_0808_jpg.rf.4e3748844c06a8a5e6231166e2ff9d34	train	labels/rf100_v2_000548.txt	4	3	5
ppe_0809_jpg.rf.60fac862402fa4236bb9b7366257e515	train	labels/rf100_v2_000549.txt	3	3	0
ppe_0810_jpg.rf.097dd3fd470478ec5d3e05ad8add6b0c	train	labels/rf100_v2_000550.txt	3	3	0
ppe_0811_jpg.rf.a0319c716d5cc9689ac7314d589e5b65	train	labels/rf100_v2_000551.txt	3	2	2
ppe_0814_jpg.rf.9f1505414d744b13bbab01089585c0fc	train	labels/rf100_v2_000552.txt	5	5	5
ppe_0815_jpg.rf.a9fc6c1f77d0d7ba1e70239ce6fd5b5f	train	labels/rf100_v2_000553.txt	5	0	6
ppe_0816_jpg.rf.c666f38aeabc1fbf28764faf814edf50	train	labels/rf100_v2_000554.txt	2	2	2
ppe_0817_jpg.rf.2eaac7079d70ea75de624f6c2d802e1b	train	labels/rf100_v2_000555.txt	2	2	2
ppe_0818_jpg.rf.fce051415f45925c68357b2a271b99da	train	labels/rf100_v2_000556.txt	5	5	0
ppe_0819_jpg.rf.e489794d4d1c89884f6532fac39c928f	train	labels/rf100_v2_000557.txt	3	3	0
ppe_0820_jpg.rf.8c18be4298177db739f3d3fdad71f46a	train	labels/rf100_v2_000558.txt	1	1	0
ppe_0821_jpg.rf.a8cd4df6e2d68e679ddd0f4eece923b4	train	labels/rf100_v2_000559.txt	1	1	0
ppe_0822_jpg.rf.25c203f3ea7384776934e362b3cb561b	train	labels/rf100_v2_000560.txt	3	3	1
ppe_0823_jpg.rf.3c8e483e01001b37dd3d9452ac7fdd8b	train	labels/rf100_v2_000561.txt	1	1	0
ppe_0824_jpg.rf.1c6e867c35762f2f4c72f86f30737942	train	labels/rf100_v2_000562.txt	1	1	1
ppe_0825_jpg.rf.dc4db0db291b66fab8e73dcb54897482	train	labels/rf100_v2_000563.txt	1	1	0
ppe_0826_jpg.rf.af267178da0538997968229470aeed36	train	labels/rf100_v2_000564.txt	2	1	2
ppe_0827_jpg.rf.5b0c8857be0de7b0df43422db2c836c2	train	labels/rf100_v2_000565.txt	2	2	2
ppe_0829_jpg.rf.0d2af2a376182651a42fec07fba744ce	train	labels/rf100_v2_000566.txt	2	2	0
ppe_0830_jpg.rf.4355c3918195206bfa6ed01042c64199	train	labels/rf100_v2_000567.txt	2	1	2
ppe_0831_jpg.rf.aad25c568b736f9261bed4e437a2ae5c	train	labels/rf100_v2_000568.txt	7	7	5
ppe_0832_jpg.rf.cbece1ac0e720d89a5f9ac84a280b583	train	labels/rf100_v2_000569.txt	2	2	2
ppe_0833_jpg.rf.0cedb20ec8f4e39bea2d9d6768d4997f	train	labels/rf100_v2_000570.txt	3	3	2
ppe_0834_jpg.rf.29336a6775f5907dda6084c5d5baf81b	train	labels/rf100_v2_000571.txt	2	2	2
ppe_0835_jpg.rf.79facf63457787261e6f6c3c32e93361	train	labels/rf100_v2_000572.txt	3	3	0
ppe_0837_jpg.rf.0629962a2610c29bd3d25030a7c5fdcd	train	labels/rf100_v2_000573.txt	10	6	7
ppe_0839_jpg.rf.31d235aa21eb1c3acf21d8ca8a114aa0	train	labels/rf100_v2_000574.txt	3	3	3
ppe_0840_jpg.rf.46c5725ec72ef581d8b51198292938fd	train	labels/rf100_v2_000575.txt	2	2	0
ppe_0841_jpg.rf.48b9cbae5fda9310e242beebc8776140	train	labels/rf100_v2_000576.txt	3	3	2
ppe_0842_jpg.rf.7e8b166ba9b14a37753b77d4291bdcb6	train	labels/rf100_v2_000577.txt	3	3	3
ppe_0843_jpg.rf.a3e715071f04c3a2a8c341aecd6a825c	train	labels/rf100_v2_000578.txt	2	2	2
ppe_0845_jpg.rf.6260b4bf5f54064c9924833729cb5048	train	labels/rf100_v2_000579.txt	1	1	0
ppe_0846_jpg.rf.b6ef04e6b5618534170e8e7eeaf287fd	train	labels/rf100_v2_000580.txt	3	3	0
ppe_0847_jpg.rf.e829972f10008c68e32c2b0a2a963f25	train	labels/rf100_v2_000581.txt	2	2	0
ppe_0849_jpg.rf.df416d6a579574094563b10586678ecc	train	labels/rf100_v2_000582.txt	2	2	2
ppe_0850_jpg.rf.67b98336ffa7f494829c32add04e1b57	train	labels/rf100_v2_000583.txt	2	2	1
ppe_0851_jpg.rf.b16a316bccb7254081bc49ec59c1e64f	train	labels/rf100_v2_000584.txt	2	2	0
ppe_0853_jpg.rf.fb275435bebb9216559c63bb5ff741f9	train	labels/rf100_v2_000585.txt	2	2	0
ppe_0854_jpg.rf.a59997bcf78484b6d395a249cb8095df	train	labels/rf100_v2_000586.txt	2	2	2
ppe_0858_jpg.rf.55c6a2fd329698eb0b278ac50eea5c05	train	labels/rf100_v2_000587.txt	3	3	3
ppe_0859_jpg.rf.e44d339ca0331ade3582b724dc326600	train	labels/rf100_v2_000588.txt	2	2	1
ppe_0861_jpg.rf.37a73c3e96751e04343929a9bb9a2aa9	train	labels/rf100_v2_000589.txt	5	5	3
ppe_0862_jpg.rf.ab3216d2e67750026336cf70fb14c489	train	labels/rf100_v2_000590.txt	9	16	7
ppe_0864_jpg.rf.77d37ed0a741920a142cd1e6ea8cefbc	train	labels/rf100_v2_000591.txt	3	3	3
ppe_0865_jpg.rf.3bb2e0c4d56b00c70daa232f6067b3f7	train	labels/rf100_v2_000592.txt	2	2	0
ppe_0866_jpg.rf.0f92ed64ab85609a5ceaeb60b2087b70	train	labels/rf100_v2_000593.txt	1	1	0
ppe_0867_jpg.rf.6ff7c83efe666fd84853d5dfc6b2fb11	train	labels/rf100_v2_000594.txt	1	1	1
ppe_0868_jpg.rf.bb64bd76ba12c03b629ecd4f89eaca96	train	labels/rf100_v2_000595.txt	2	2	1
ppe_0869_jpg.rf.326816ba428e3685c2d8e8c4d5698069	train	labels/rf100_v2_000596.txt	3	3	1
ppe_0870_jpg.rf.6e8533cf210f1ac38d6d9bc7ea483b82	train	labels/rf100_v2_000597.txt	2	1	1
ppe_0871_jpg.rf.0a2e7f544b9dc55700d13f06bc9186e4	train	labels/rf100_v2_000598.txt	2	2	2
ppe_0873_jpg.rf.6397cee34c8f209edf7e38178deb2803	train	labels/rf100_v2_000599.txt	3	4	2
ppe_0874_jpg.rf.4ed3cea188a1d50d8f372fe7a15977df	train	labels/rf100_v2_000600.txt	5	5	0
ppe_0875_jpg.rf.7567890117bebd1e06ba90b787420283	train	labels/rf100_v2_000601.txt	5	4	3
ppe_0876_jpg.rf.cffe49f92848d1d844d51320119ecd51	train	labels/rf100_v2_000602.txt	2	2	0
ppe_0878_jpg.rf.c2ef992576f679e2722cc59fd5457c27	train	labels/rf100_v2_000603.txt	3	1	2
ppe_0879_jpg.rf.919dc1f164a960ce614ec2868d8e84f0	train	labels/rf100_v2_000604.txt	3	3	0
ppe_0880_jpg.rf.5b259a13c760c4e706df0ae990c16d78	train	labels/rf100_v2_000605.txt	1	1	1
ppe_0881_jpg.rf.46bd3bba195882fa4b427a708bce8849	train	labels/rf100_v2_000606.txt	8	5	7
ppe_0883_jpg.rf.677c0909efbffb1ec0f11e2a10beb3ba	train	labels/rf100_v2_000607.txt	2	2	0
ppe_0884_jpg.rf.de669970c51a5e514194d75e93da1fa7	train	labels/rf100_v2_000608.txt	1	1	0
ppe_0886_jpg.rf.618222126a296f101abd9f38937628d6	train	labels/rf100_v2_000609.txt	2	2	2
ppe_0887_jpg.rf.5639587a36d85c96d1fb8cbcc2bc4e3f	train	labels/rf100_v2_000610.txt	1	1	0
ppe_0888_jpg.rf.089b96aeaf7613b5ff453f9343b98bac	train	labels/rf100_v2_000611.txt	7	6	6
ppe_0889_jpg.rf.5a9cebabecfe23f4f322e3df5e785ce9	train	labels/rf100_v2_000612.txt	2	2	0
ppe_0890_jpg.rf.d8d70b7babeb8cab592f7c46ac775cfe	train	labels/rf100_v2_000613.txt	2	2	0
ppe_0891_jpg.rf.ca4c320ca398e21e9f9428ff6eb364a6	train	labels/rf100_v2_000614.txt	5	5	0
ppe_0892_jpg.rf.0b1e73e49d4d32ad50ecfc99848f5605	train	labels/rf100_v2_000615.txt	2	2	0
ppe_0893_jpg.rf.69aab92a19d58f1a040eed2d5f6d1fc4	train	labels/rf100_v2_000616.txt	4	3	4
ppe_0896_jpg.rf.17284018a9e146c7b7e1d916e620e548	train	labels/rf100_v2_000617.txt	2	2	0
ppe_0897_jpg.rf.65a315620c30a707be6057f1ab2f0165	train	labels/rf100_v2_000618.txt	2	2	2
ppe_0898_jpg.rf.3b8d7e515e03abeb56b9e49073388037	train	labels/rf100_v2_000619.txt	2	2	0
ppe_0899_jpg.rf.c6ff3da35456e4e2aab804680ac18d09	train	labels/rf100_v2_000620.txt	5	4	2
ppe_0903_jpg.rf.261b3ae1fba5d321079427961b1294a2	train	labels/rf100_v2_000621.txt	1	1	1
ppe_0905_jpg.rf.a85172a7e577415c61ccfb0b9def370b	train	labels/rf100_v2_000622.txt	5	3	3
ppe_0906_jpg.rf.e7a592f3ff40d9f54020740c55ef043e	train	labels/rf100_v2_000623.txt	3	3	1
ppe_0907_jpg.rf.887613d9bc5824bc8c1d777fcc39576b	train	labels/rf100_v2_000624.txt	4	4	0
ppe_0908_jpg.rf.20ba0d1ca3208f1cfae4fba5f014cdc4	train	labels/rf100_v2_000625.txt	3	3	3
ppe_0909_jpg.rf.600b4b91572d69d2e2d5e4f20c940bf0	train	labels/rf100_v2_000626.txt	8	7	0
ppe_0910_jpg.rf.66e105e2e71f7c9e0019b230c060288a	train	labels/rf100_v2_000627.txt	4	4	0
ppe_0911_jpg.rf.f1e86318dfb6d9a67c58f0c9d4e20f65	train	labels/rf100_v2_000628.txt	3	2	0
ppe_0912_jpg.rf.0d71c7faac331155d62b3e225a0b9ada	train	labels/rf100_v2_000629.txt	7	7	5
ppe_0913_jpg.rf.e32676631644151a6c80594fa4ac0033	train	labels/rf100_v2_000630.txt	2	1	2
ppe_0914_jpg.rf.833d388448a4944e33c412fa2ae48aa3	train	labels/rf100_v2_000631.txt	1	1	1
ppe_0916_jpg.rf.f03a72737d305a0c37c975292c956337	train	labels/rf100_v2_000632.txt	2	2	2
ppe_0917_jpg.rf.223fe1e558673e7e86caa2e834008a9b	train	labels/rf100_v2_000633.txt	3	3	3
ppe_0919_jpg.rf.41d2e0a9f25f38ad82e383705626d19e	train	labels/rf100_v2_000634.txt	5	4	0
ppe_0922_jpg.rf.d52b272db62cf3ebce6e01339f742874	train	labels/rf100_v2_000635.txt	3	2	2
ppe_0923_jpg.rf.ac4ae2befbee8a3ac163db66e6e6ee5c	train	labels/rf100_v2_000636.txt	1	1	1
ppe_0925_jpg.rf.f1dfd2c235cafbaaa0e02f762c058dcb	train	labels/rf100_v2_000637.txt	2	2	0
ppe_0927_jpg.rf.7005b51278f201a316859e97d9cd9d14	train	labels/rf100_v2_000638.txt	2	2	2
ppe_0929_jpg.rf.1cb385787359d3f0a365d983e8be467b	train	labels/rf100_v2_000639.txt	4	4	3
ppe_0930_jpg.rf.378d2692c7782d830ff2996e5050e658	train	labels/rf100_v2_000640.txt	1	1	0
ppe_0932_jpg.rf.17eab1134af2baebb3bad98e8fa34eef	train	labels/rf100_v2_000641.txt	1	1	0
ppe_0933_jpg.rf.ca36c1e5de2aed5e8eb72a694dd1b41d	train	labels/rf100_v2_000642.txt	3	2	3
ppe_0934_jpg.rf.551d063d463e3dd360766ef3fff2f45f	train	labels/rf100_v2_000643.txt	3	3	2
ppe_0935_jpg.rf.407055f3cf594e61a0274eed51ea5da7	train	labels/rf100_v2_000644.txt	12	13	12
ppe_0936_jpg.rf.52576db1f227edba02aa19a304e4a8f5	train	labels/rf100_v2_000645.txt	3	3	3
ppe_0938_jpg.rf.8eec6bafd26fa5c343ddc765d6c22b9e	train	labels/rf100_v2_000646.txt	3	3	2
ppe_0940_jpg.rf.eb933497fbb3fd6e2b1957374b3606d8	train	labels/rf100_v2_000647.txt	2	2	2
ppe_0941_jpg.rf.5a5191551af94901104b08176c07393b	train	labels/rf100_v2_000648.txt	3	3	3
ppe_0942_jpg.rf.1d7bcb910b92c54e98e7963b5561482f	train	labels/rf100_v2_000649.txt	2	2	2
ppe_0943_jpg.rf.535af5cca49dd23438a39c62ee4b12e3	train	labels/rf100_v2_000650.txt	3	3	3
ppe_0945_jpg.rf.e90fda31f0fa300d2cc7ccb94bd2d70b	train	labels/rf100_v2_000651.txt	2	2	2
ppe_0946_jpg.rf.3c5a2b0d93e71cc52165ce3f8d4b8648	train	labels/rf100_v2_000652.txt	5	5	0
ppe_0947_jpg.rf.f873b0c5e956a7f2922b483121f8a3f5	train	labels/rf100_v2_000653.txt	4	4	0
ppe_0948_jpg.rf.b4913217aed83da5caf927dae044ca22	train	labels/rf100_v2_000654.txt	4	4	0
ppe_0949_jpg.rf.517ac5e763c37c8f9608c55d6c64387f	train	labels/rf100_v2_000655.txt	3	3	0
ppe_0950_jpg.rf.46b3d95eeaeb6924ff8fbb1e8744bdb9	train	labels/rf100_v2_000656.txt	1	1	0
ppe_0952_jpg.rf.bd60e78cffb424db938bb660952eec32	train	labels/rf100_v2_000657.txt	2	2	2
ppe_0953_jpg.rf.372c1c32302a2e18649045ac438af2e8	train	labels/rf100_v2_000658.txt	3	2	0
ppe_0954_jpg.rf.094946ccecd453897dc610f04b420b20	train	labels/rf100_v2_000659.txt	3	3	3
ppe_0955_jpg.rf.71692360648e949bf5fddf96f6e4890e	train	labels/rf100_v2_000660.txt	5	3	1
ppe_0957_jpg.rf.20fd9c2d63b8e606eca99697c8be6e1d	train	labels/rf100_v2_000661.txt	2	2	0
ppe_0959_jpg.rf.e814ef782d8270e956560daa84f3b911	train	labels/rf100_v2_000662.txt	7	7	0
ppe_0961_jpg.rf.6ab05b81fcb8e38addd2a20d758b5022	train	labels/rf100_v2_000663.txt	0	2	0
ppe_0962_jpg.rf.6fae7b9a45b5f2a38d71ced893451d9b	train	labels/rf100_v2_000664.txt	11	11	0
ppe_0967_jpg.rf.33437ca7a3c06d37f34e12413a3a5093	train	labels/rf100_v2_000665.txt	2	2	2
ppe_0968_jpg.rf.19b19e86e32079c097d66f9942669b20	train	labels/rf100_v2_000666.txt	2	2	0
ppe_0969_jpg.rf.826348a58916554edc558191322ddfa9	train	labels/rf100_v2_000667.txt	1	1	0
ppe_0970_jpg.rf.038612ce6a00784bfc7c128357bf5364	train	labels/rf100_v2_000668.txt	3	3	0
ppe_0971_jpg.rf.7a3fb2a23104c463fa736ce4534b2fcb	train	labels/rf100_v2_000669.txt	3	3	0
ppe_0972_jpg.rf.269f15a3a587b1ccaf3003e9cb02fc55	train	labels/rf100_v2_000670.txt	2	2	1
ppe_0973_jpg.rf.9fb1ac1d1ce3bed8f867b3ee3d3ebb85	train	labels/rf100_v2_000671.txt	2	2	0
ppe_0974_jpg.rf.750b18ed8a01aa34b9daf38a23e0e44e	train	labels/rf100_v2_000672.txt	3	3	2
ppe_0975_jpg.rf.6cb1e6078ffda5fe956ce411c711b501	train	labels/rf100_v2_000673.txt	2	2	0
ppe_0976_jpg.rf.6bb3d0d4e1a795bcc2878cdc09aebcb1	train	labels/rf100_v2_000674.txt	2	2	0
ppe_0977_jpg.rf.9a64a0b908b26fd0b2e4464fee10b04d	train	labels/rf100_v2_000675.txt	2	2	2
ppe_0979_jpg.rf.d45ac7fd5f8d28aefff88c5cbbe35e7f	train	labels/rf100_v2_000676.txt	1	1	0
ppe_0980_jpg.rf.5a200956eb140d16879bf024854a75d6	train	labels/rf100_v2_000677.txt	4	3	0
ppe_0983_jpg.rf.2096ab2420d43530f984c601ee58d399	train	labels/rf100_v2_000678.txt	5	5	6
ppe_0985_jpg.rf.8f74fa12bebd1abb2e5daae4374e9bda	train	labels/rf100_v2_000679.txt	3	3	3
ppe_0986_jpg.rf.cd3aca75c0c3c172eb88b23962ccefe8	train	labels/rf100_v2_000680.txt	3	3	1
ppe_0987_jpg.rf.c39698e77a442a0e0cdf0cc6d917213a	train	labels/rf100_v2_000681.txt	3	3	0
ppe_0988_jpg.rf.e095b92bfb56698f58a789d2aebe5bd8	train	labels/rf100_v2_000682.txt	3	3	0
ppe_0989_jpg.rf.34a8b373bf8bdcd073fe5bbd06c00e2b	train	labels/rf100_v2_000683.txt	4	4	0
ppe_0990_jpg.rf.3f040aeaccfb5f212b4cc5c7dd9f79ed	train	labels/rf100_v2_000684.txt	3	3	0
ppe_0991_jpg.rf.ddf74a75bb28f23d102f1f5a1a91ef86	train	labels/rf100_v2_000685.txt	3	3	3
ppe_0992_jpg.rf.22146d5b522f1926bead36b24796e791	train	labels/rf100_v2_000686.txt	3	3	3
ppe_0993_jpg.rf.b67bbf8cff7e45d8c3969562f4581c03	train	labels/rf100_v2_000687.txt	3	3	3
ppe_0994_jpg.rf.9ccbfd89b9534b506460418605eee69a	train	labels/rf100_v2_000688.txt	2	2	2
ppe_0995_jpg.rf.603a8950f75ffd75e903749da423a522	train	labels/rf100_v2_000689.txt	1	0	1
ppe_0996_jpg.rf.408198097a123dd96fc6b2db676c76b8	train	labels/rf100_v2_000690.txt	2	2	2
ppe_0998_jpg.rf.43a05ee366353ad2babd5e7ae6d2c64c	train	labels/rf100_v2_000691.txt	8	5	0
ppe_0999_jpg.rf.ee79c2f94ee328256fa9886421863c5f	train	labels/rf100_v2_000692.txt	3	3	0
ppe_1000_jpg.rf.c638a4ffed47c1444cc7d8955fdab83f	train	labels/rf100_v2_000693.txt	5	4	5
ppe_1001_jpg.rf.85e454ce17663a27bfa164acf44abfa5	train	labels/rf100_v2_000694.txt	1	1	1
ppe_1003_jpg.rf.a3b3cca34558aa2364d1e6a22b5c235e	train	labels/rf100_v2_000695.txt	3	3	0
ppe_1004_jpg.rf.85b1e36fe27c556859c83dc4de5ec4a2	train	labels/rf100_v2_000696.txt	1	1	0
